voter_id	voter_surname	voter_name
6357	Koneènı	Josef
6359	Svoboda	Josef
6360	Pelnáø	Jan
6361	Procházka	Karel
6362	Valo	Jozef
6363	Novotnı	Josef
6364	Lichner	Ján
6365	Michálek	František
6366	Heger	Josef
6367	Fidlík	Štefan
6368	Taschek	Josef
6369	Kopøiva	Ladislav
6370	Sedláèek	Jan
6371	Kubíèek	František
6372	Marek	Josef
6373	Nìmec	Miroslav
6374	Šarapatka	Zdenìk
6375	Elkán	Martin
6376	Závodskı	Rostislav
